a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34,a35,a36,a37,a38,a39,a40,a41,a42,a43,a44,a45,a46,a47,a48,a49,a50
9.392926809643085129e-01,2.402669105710295572e-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.119380093432982948e-01,9.425040092645586842e-02,1.357899134213524928e-01,7.855317976424645021e-01,3.159387258715939950e-01,2.484080461375163251e-01,5.270610498282146672e-03,3.652578083240864970e-01,6.543319438221048001e-01,8.505836831958535349e-02,2.215595349570220751e-02,7.152991057931499252e-01,2.057422607375912760e-01,4.652885901365571009e-01,5.781347101686916679e-01,6.074106331029915928e-01,7.470313106452183272e-01,6.346199773174572289e-01,8.657677618865722291e-01,7.688217262841371413e-01,1.089270981771872648e-02,3.284453610385713596e-01,2.243329401280214075e-02,3.146680051023513780e-01,1.392425137041782834e-01,2.718925119656634415e-02,1.666615148817321979e-01,1.661526706688276622e-02,8.307108017698190405e-01,9.620880629036041576e-01,3.320084615079047508e-01,3.343821895697424162e-01,6.247203440116667617e-01,2.769982240283392905e-01
9.619773736843910683e-01,7.213081222814123894e-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.463557565962259499e-01,2.421249005317138714e-01,9.466461757731083893e-01,9.697834489062795438e-01,4.169908661596849475e-01,2.232310406439179662e-01,1.217516475344052607e-01,3.141493475488669196e-01,9.020677635185252452e-01,1.945075471066989303e-01,1.387032134827743679e-01,3.494836428692190688e-01,4.463342422688960642e-01,4.381884774387668768e-01,8.168727037055496520e-01,4.290180086718871078e-01,9.425500314374720690e-01,7.199511201464666721e-01,5.481834875965886367e-01,5.815375792376651365e-01,4.229596419235803761e-01,4.710690658449798729e-01,1.711384644779372355e-01,6.931287551749654163e-03,5.474222171554277150e-01,6.446525458035339273e-01,7.795509482442347649e-01,7.806329530115155846e-01,3.255542919644777156e-01,1.917740121156287225e-01,9.749758431740402909e-01,8.471153035146578025e-01,8.388670818278342045e-01,6.626713505475979593e-01
1.048129942166119433e-01,4.129181765909175628e-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.659832304039195350e-01,1.718309962668362889e-01,5.969853818689154767e-01,8.742944028071679696e-01,3.359848195882720878e-01,5.729608897694365988e-01,3.363977186470040737e-01,6.617702440821457976e-01,3.912651570514199539e-01,6.413802552607884566e-01,8.968848537182826375e-01,4.883516380785142275e-01,5.820076871105047678e-01,5.550385312195337262e-01,8.037988341021762295e-03,9.812653564869400213e-01,3.992896452345850999e-02,5.835992667506425535e-01,7.143843652812682521e-01,7.432307734904293195e-01,9.473681982780614019e-01,5.452457402793180474e-01,5.198999043945670140e-01,5.261441010698775234e-02,5.740087253555914426e-01,6.851548818789146011e-01,2.206518333153901779e-01,9.073966997395932488e-02,1.494603709240085454e-01,6.535538459857094251e-01,3.860126317007266383e-01,3.143679530498314501e-01,3.587175537480675747e-01,6.850787591711604563e-02
3.715746287815713256e-01,2.994020255508387240e-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8.101813188711834979e-01,5.320579005215074764e-01,8.773895312164404769e-01,2.516965374574481329e-01,8.361029876603067734e-01,9.692034304598035055e-01,8.403043715435817296e-01,3.992575185815678829e-01,7.181677656781693120e-01,2.777404632065892942e-01,8.457654605163655859e-02,7.239501850104166358e-01,5.993766985094993727e-01,9.262478594983014624e-02,5.694905248754933424e-02,1.354434393055126140e-02,6.010219652676986879e-01,7.139328682652026359e-01,1.080381692575042019e-01,9.547706916088216644e-02,2.014322169218444314e-01,6.082142016258061945e-01,6.265865291765121414e-01,2.408119719329706587e-01,3.981283238670467739e-01,4.376809964282110110e-01,9.766710368069504433e-01,2.030398859558633085e-01,3.394201032456158895e-01,6.783722647022274455e-01,2.626728180445874195e-01,7.134631891465564868e-01,3.436563990782033340e-01,6.159246289960935705e-01
9.845692707266358035e-01,3.590511750649251210e-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.702580336060010913e-01,4.363533468964930773e-01,1.282351320286247987e-01,6.797296615797444597e-01,4.491674638277109999e-01,8.267597391928840356e-01,8.824498861439610264e-01,2.498420523718116737e-01,6.338524885756744442e-01,3.013109888048381979e-02,5.312727195872453123e-01,6.063743998136877922e-01,4.120194916852859546e-02,4.105828459305755906e-01,3.246463131780030764e-01,9.453508371723891024e-01,5.392786673628613414e-01,2.725588162118657287e-01,8.593067690707809625e-01,5.233919803668922732e-01,3.844033572774333551e-01,5.888269723204148098e-01,1.166769515792532852e-01,3.823487103426547185e-01,7.908899334437285988e-01,8.753659511020027706e-01,2.330296874451269762e-01,4.982419770032292528e-01,7.807446690528061506e-01,9.295306586040708030e-02,7.788923244004077873e-01,6.747663168093726016e-01,8.506316128507455110e-01,5.733018396088156443e-01
9.868234302618464904e-01,1.824529891759223421e-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8.244826441917234572e-01,7.217942163827429924e-01,1.298648478612672852e-01,4.788821132593583663e-01,8.169796397540383115e-01,9.790925018010103731e-01,5.859256458814859903e-01,5.979159160886281521e-01,9.893191229349052040e-02,7.243984493543188519e-01,4.000040135115441320e-01,6.984091129876446313e-01,7.887363947645897877e-01,6.489110577819323655e-01,8.791410567276044530e-01,1.252663021038450397e-01,5.970467785332207455e-01,8.318497249322843734e-01,8.610499729255768342e-01,1.987183817270153918e-01,4.647822318791759999e-01,9.772277371518280908e-01,9.871825577470868529e-01,2.158214618130509521e-01,2.047730448893707589e-01,2.856102481738932442e-01,3.243992012505115818e-01,6.614724517324154229e-01,2.416435956951787922e-01,9.519548784478197856e-01,2.977209397210703878e-01,4.882006449135589676e-01,4.785993993443293792e-02,4.570118398907663249e-02
4.117352627907520102e-01,8.329233380553821009e-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.575803643198079307e-01,5.463941237248001181e-01,8.380023243228356122e-01,2.340930684794876315e-01,6.307709420770379882e-01,3.477233053565141896e-01,8.371004123647063366e-01,2.352489267543137474e-01,5.798021695548741805e-01,2.978040139138201647e-01,6.831839262778165445e-01,6.617167022932807230e-01,7.612894278874474674e-01,7.526028004734602872e-01,9.206404228001016099e-01,6.504848398616026595e-01,8.856322137815957340e-01,7.094923112823489086e-01,2.835960278920997002e-01,1.161673167133336904e-03,7.829014790238741917e-02,3.183951811543956900e-01,9.894163201418302300e-01,6.424561049899643050e-01,8.147888794933141332e-01,9.014599007060553060e-02,8.479375660258571257e-01,5.081871200724485949e-02,6.607450208920876422e-01,7.023771947796342285e-01,8.578667706480080923e-01,1.884031381569051256e-01,4.886180631206346048e-01,1.241916695667200088e-03
1.497522079578401666e-01,4.226612748112447138e-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.097902406812974574e-01,5.545697702349288161e-01,7.385163835521568743e-01,9.077010094938371410e-01,8.749843208412636519e-01,8.984134257663048961e-01,8.790400842813421711e-01,8.425716414163760826e-01,2.862419249411073396e-01,6.561626044910130462e-01,9.486241013583481818e-01,3.332376891487951465e-01,1,1,1,1,1,1,5.598727253539561577e-01,8.825795044365450925e-01,3.310325391846795640e-01,9.629782331708183207e-01,7.187525887213956910e-01,9.546179939124481706e-01,7.517601037031140798e-01,6.542547092155528432e-01,7.146364779114146026e-01,1.176561041531030138e-01,7.768672536793348460e-01,5.787530758232821704e-01,6.563631081739631501e-01,7.391271456300984033e-01,7.955471147704975543e-01,3.203137164349489918e-01
1.714406990263267483e-01,9.480273399652302535e-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9.438080972652657108e-01,2.281737559897734080e-02,2.303636178840083870e-01,5.657465642656414051e-01,2.872279936933677114e-01,1.436611904824327546e-01,6.102647482825420688e-01,5.669605514361346632e-01,5.264789404616530000e-01,7.005506556258292994e-01,2.041828716909410701e-01,2.240724487074075011e-02,1,1,1,1,1,1,5.758875386254095341e-01,3.140782592079772728e-01,6.258733934930493792e-02,5.903980438608342762e-01,2.264828567927098524e-01,3.294662790340989744e-01,7.379064321286710193e-02,1.208809939764905472e-01,1.042824667494275381e-01,7.931240018545698822e-01,4.487653976739375272e-01,8.819790227484440859e-01,8.865042045912867597e-01,6.834304873760973509e-01,1.432464955016550245e-01,4.997869318249170689e-02
1.633531372901539935e-01,2.039645418988167425e-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.023326144473844845e-01,9.429132935245665426e-02,2.268654712321761524e-01,9.202572642900286315e-02,3.341481323980413087e-01,1.397885076418008410e-01,1.433406377767416640e-01,5.383510348883744356e-01,2.729731032852265038e-01,3.262718700021827178e-02,8.407880278213443193e-01,7.828747760736514127e-01,1,1,1,1,1,1,4.579218040761892095e-01,1.413057782726533373e-01,4.193334474874651496e-01,6.647526257326917820e-01,2.674893153699922088e-01,4.700028770461751604e-01,5.855029228527582896e-01,1.873572455575412965e-01,6.560089075880173315e-01,8.167618435370496144e-01,8.187341742845479775e-01,7.029092711479022482e-01,6.321760048436999568e-01,9.494441900271547441e-01,9.561466705325950555e-01,9.430223066087874972e-01
3.752915891038655083e-03,3.217073314192779865e-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.849992860039451958e-01,9.521173725528505605e-01,8.927270506887760027e-01,4.635202948674231882e-01,2.017993079477095053e-01,4.688674973041879745e-01,6.782851284174534756e-01,8.658663836555012816e-01,2.698131099552719681e-01,4.200773437956537570e-01,4.352225277823199567e-01,2.423135414992981795e-01,1,1,1,1,1,1,3.611024365302870631e-01,4.986429497118364251e-01,6.909826334893954813e-01,9.017321837459956191e-01,7.326984979851914881e-01,6.613893111464648200e-01,6.456442547592144976e-01,1.154253636344311218e-01,3.503610136544366149e-01,4.964964637960284088e-01,6.510354332680650113e-01,1.739927025414844675e-01,6.291823359132867610e-01,6.006113474485652581e-01,1.573533124786734572e-01,5.048660202092707383e-01
5.419495635809875589e-01,1.356868380625730897e-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.142486541743179762e-01,2.364819494376605435e-01,6.978297724845854422e-01,7.000007742256098009e-01,8.144113231027638733e-02,5.884928187154071511e-01,5.449437477123459939e-01,7.090247489524653668e-01,6.014952350154617600e-01,1.684262849332340828e-01,4.782508029729343191e-01,9.828038840195563175e-02,1,1,1,1,1,1,8.765445583129923834e-01,7.109012134886857348e-01,4.763812043162404253e-01,5.600045092923897627e-01,8.335262037965185389e-02,1.864709616519848456e-01,3.209823763328534252e-02,2.796827375948273131e-01,7.916986421546523545e-02,4.021823169218989857e-01,1.305713687413811996e-01,6.601491734909912257e-01,9.182611310568845608e-01,5.307876464274173811e-01,7.902450068898753122e-01,8.412541097417890468e-01
8.382588080616206749e-01,8.245736276487650729e-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.501891832924343362e-01,4.535372504638005564e-01,9.705507881646643353e-01,5.467365545477989031e-01,9.362891227083407486e-01,5.613462839424021578e-02,6.877337365272773173e-02,3.164240820074937233e-03,8.046985061469279499e-01,5.242321133904220831e-01,7.619471484820450335e-03,7.678858284761246322e-01,1,1,1,1,1,1,2.846569405542531683e-01,4.763482192769589174e-01,2.461308076689506796e-01,4.873749111580218951e-01,6.525058335945558285e-01,3.042006713154895570e-01,8.915904246121805210e-01,9.412241662829078370e-01,4.845194911453010178e-02,5.997333690431471132e-01,1.450218500720503734e-01,7.076949843296350684e-01,4.002116033432484565e-01,6.785619559649319621e-01,4.808064448597806351e-01,2.870695233014844971e-01
8.314004088182815888e-01,2.296183594321006272e-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.420251011644130257e-01,9.217457067014234173e-01,5.258596540579365541e-01,5.898562958555169100e-01,4.707298602022865763e-01,9.783938764597726045e-01,2.270250733713620184e-01,6.698302025005273830e-01,2.567686466362931741e-01,7.209243583301196967e-01,9.195278578591258301e-01,4.175548179532043713e-01,1,1,1,1,1,1,7.084956610752489725e-01,1.510462605168484407e-01,5.489138394375138175e-01,3.550285289148114032e-01,1.226844651989738022e-01,2.323426114838456069e-02,8.456502144501036877e-01,6.433952936012061752e-01,5.160095705374075914e-01,7.665313837452208956e-01,2.815900523578002135e-01,2.636891677411434820e-02,2.480233119909893702e-01,5.232602125557833661e-01,1.163808758820651379e-01,3.419635150850536265e-01
7.874471829938887169e-01,3.193277794880944320e-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9.719888052347080976e-01,2.440843938710266503e-01,6.220933059083708638e-01,6.844200723573921064e-01,5.780052325671276581e-01,6.311559967683350036e-01,2.749453165826355461e-01,4.578193257909464187e-01,9.428452064684650358e-01,5.421527373328555166e-01,5.962745418743844450e-01,8.133227405302713153e-01,1,1,1,1,1,1,9.241315191812350394e-01,5.117120131543707595e-01,6.809674373116034740e-01,8.354327590121394254e-01,1.614985921012579428e-02,5.247936377190899337e-01,1.609846311376094130e-01,9.631154457718006379e-01,5.587240557498210913e-01,6.490918152989321177e-01,2.878017430096084794e-01,6.309858352384973834e-01,8.969246044252483507e-01,8.171926766129786746e-01,1.619819858966818904e-01,7.459428931224882930e-01
8.139879956777477110e-01,1.346996205351327358e-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.316046947699081260e-01,4.341362408704284581e-01,9.807731097588577862e-01,1.754528170376862262e-01,7.105488791706832119e-01,6.915964928353193208e-01,3.111614319589606215e-02,2.477837887358909086e-01,7.341234180868196901e-01,2.478560231810236214e-01,9.739345652227624495e-01,9.544907781794046420e-01,1,1,1,1,1,1,7.749420532319395427e-01,4.196123801657490882e-01,3.124440459745644327e-01,4.093804605501225602e-01,3.615582008101072553e-01,9.945155378608061536e-01,5.926030298227809023e-01,6.848383798819304147e-01,9.227852079782380423e-01,7.499257376715359191e-01,2.681303644049354284e-01,8.785692398034065098e-01,2.768913382364397435e-01,8.025220700577858635e-01,6.796578751786130912e-02,5.503511647107389715e-01
7.450682628377147676e-02,6.309772169313683232e-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.640739786044733695e-01,3.897367835953640114e-01,2.494751067206169015e-02,9.256467728472732581e-01,7.772856893881752161e-02,9.978889526113982056e-01,2.987657210959149268e-02,9.839670016663168983e-01,8.553279946408849366e-01,6.540322635704102217e-01,2.821888879221331470e-01,9.293349883015519231e-01,1,1,1,1,1,1,8.548289043330673520e-01,4.372841654723036431e-02,2.796842336108991134e-01,5.942945671759604087e-01,8.916738731508127014e-01,1.382821586986906492e-01,9.480618750230689340e-01,4.755950687055421344e-02,3.292356130017637383e-01,7.199269225890155832e-01,1.050857939212498371e-01,8.483327957127098085e-01,6.621299277337242550e-01,6.521981749708650744e-01,9.648636993655053118e-01,3.901201986884367257e-01
8.423406227335696883e-01,6.912752435015645514e-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.975591994606388901e-01,4.933636492267776674e-01,7.634311727235116862e-01,3.741046763108279993e-01,9.358772981721761308e-01,6.181317512699839867e-01,2.612366177433679271e-01,2.480095572470033538e-01,9.013513675884744503e-01,1.936373739864338805e-02,8.816899421744420762e-01,7.788782904126352324e-01,1,1,1,1,1,1,4.356679159087607500e-01,2.380280182533454081e-01,3.428560302986839448e-01,5.298761626789454393e-01,2.916772966149521196e-01,4.300292841843627034e-01,5.834983703153467927e-01,9.554448024822587149e-01,6.329523858271480785e-01,6.404041926041047494e-01,2.654269681438108375e-01,8.837574530387581895e-01,2.825681385450277139e-01,2.712695536471924074e-01,5.431840308243456317e-01,1.430042672544150628e-01
8.138925726659999027e-01,9.098676738924149632e-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.919880310596766559e-02,4.427365444853966769e-01,9.450581621661984233e-01,6.996262860794740801e-01,2.608219622666585469e-01,4.167500313548514468e-01,7.772103062837587562e-02,5.140809703807811548e-01,6.897072966844639552e-01,8.229839252512237691e-01,2.463909466256315461e-01,4.746437292651601858e-01,1,1,1,1,1,1,9.477015089516248603e-01,8.290873039254830212e-01,8.771826562764828417e-01,7.280721694329614913e-01,3.627750029612373250e-01,6.385405442734786163e-01,8.272086534849839579e-01,1.693639488648328584e-01,5.419170994028181809e-01,1.211280730424210139e-01,6.008438250916116052e-01,8.817868748424650960e-01,6.773893751428933241e-01,8.691501566365924525e-01,7.916948032270583191e-01,5.741029732774840522e-01
4.247235660110236788e-01,5.539502982947897003e-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.378092022929310101e-01,1.898722189412190842e-01,4.736820465900494215e-01,1.342414486674677887e-01,8.269728043509652071e-01,9.070522645957416197e-01,3.000867530480495482e-01,8.268942605315265926e-02,7.071336621791480814e-01,2.190524003660653252e-01,2.317236014421542034e-01,2.582554284609397399e-01,1,1,1,1,1,1,3.155283059002893520e-01,2.199820815689099707e-01,7.280683481306814420e-01,8.853918719961462180e-02,1.048255230064371046e-01,8.420810860299159373e-01,7.255200692837777687e-01,7.732604220912633330e-01,7.836696909164093672e-01,2.493279384766040607e-01,7.579764613106541038e-01,3.856988106183169007e-01,6.362302499510106291e-01,5.304761957585752974e-01,7.762442411008277920e-01,1.329066566755204848e-01
2.475739303626828258e-01,7.881061301739065161e-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9.431144606303047961e-01,6.877473366903811280e-01,7.894641662562374984e-01,7.663903424010457544e-01,2.664413705566548440e-01,3.873219553684603689e-01,3.607730343619333091e-01,5.652363534803854783e-01,3.201070677144987053e-01,2.813711910167429053e-01,9.484750323942704453e-01,1.898585029056643059e-01,1,1,1,1,1,1,5.686283130411091680e-01,3.991005578982084190e-01,5.647473280697788978e-01,5.773671749156505939e-02,9.252441339943534571e-01,1.075059617769189568e-01,7.548386510700546559e-01,5.488219062887006450e-01,9.926112746248809682e-01,6.526756614194204609e-01,1.192041368261874679e-01,2.419502887777061906e-01,9.572367313943297429e-01,7.553998970847037864e-01,6.623375179625018427e-01,7.647640380799070048e-02
7.847524456536542070e-01,8.112765240729699068e-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.664714758848137022e-01,3.781592049867752436e-01,7.549115770888927823e-01,7.409028438392878391e-01,2.633029827125423772e-01,9.625233534685370129e-01,1.331201007662203839e-01,7.672345296775453516e-01,9.869087749181854052e-01,5.152107261549104811e-01,8.959902210019639046e-01,9.056382071219862828e-01,1,1,1,1,1,1,3.529228900683253345e-01,3.893840420545233716e-01,3.539458589211924577e-01,1.494310915423204822e-01,3.002216739687175728e-01,2.327045856966866166e-01,5.626374063100236800e-02,8.138905036831501905e-01,1.168729932396752602e-01,3.195770950327684323e-01,9.774535957642882522e-04,9.169160724756443281e-01,8.722184451940694361e-01,1.944808917792704150e-01,3.872312038121161759e-01,5.104478433902999157e-01
